id,mdb,project_name,region,multi_country,country,iso_country_code,city,year,context,sector,subset,amounttotal_2020usd,amountmdb_2020usd,sponsor1,amount1,sponsor2,amount2,sponsor3,amount3,sponsor4,amount4,sponsor5,amount5,sponsor6,amount6,sponsor7,amount7,ppp_sanitation,ppp_water,amount_sanitation,amount_water,primaryc,secondaryc,towns,network_infrastructure,n_drains_sewers,n_treatment,non_network_infrastructure,nn_containment,nn_transport,nn_treatment,nn_disposal,nn_reuse,ur1,ur2,ur3,ur4,ur5,er1,er2,er3
P-TZ-EA0-004,AfDB,Zanzibar Rural Water Supply Project,Eastern Africa,0,United Republic of Tanzania,TZA,NA,1991,Rural,Water,1,22819861.1389627,20355097.7391978,AfDB,20355097.7391978,GOV,2464763.39976491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006646,IBRD,Valparaiso Water Supply and Sewerage Project (02),South America,0,Chile,CHL,Valparaiso,1991,Urban,Water & Sanitation,2,268898831.915805,95017255.093924,GOV,173881576.821881,IBRD,95017255.093924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,37900000,28700000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,AsDB,BOGOR & PALEMBANG URBAN DEVELOPMENT PROJECT,South-eastern Asia,0,Indonesia,IDN,MULTI,1991,Urban,Water & Sanitation +,2,446010995.410879,266048314.262987,AsDB,266048314.262987,GOV,152027608.150278,OTHER_MULTI_BI_LATERAL,27935072.9976136,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,18710000,45010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P000217,IBRD,Water Supply Sector Project,Eastern Africa,0,Burundi,BDI,NA,1991,Rural,Water +,1,103948877.072753,62141284.8314263,IBRD,62141284.8314263,OTHER_MULTI_BI_LATERAL,35726487.9153154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003460,IBRD,Liaoning Urban Infrastructure Project,Eastern Asia,0,China,CHN,MULTI,1991,Urban,Water & Sanitation +,2,244384380.101572,147846848.926146,IBRD,147846848.926146,GOV,96537531.1754268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,80600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,AsDB,BANDAR LAMPUNG URBAN DEV'T PROJECT,South-eastern Asia,0,Indonesia,IDN,Bandar Lampung,1991,Urban,Water & Sanitation +,2,62711388.3619898,62711388.3619898,AsDB,62711388.3619898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,AsDB,BOTABEK URBAN DEV'T PROJECT,South-eastern Asia,0,Indonesia,IDN,MULTI,1991,Urban,Water & Sanitation +,2,152027608.150278,152027608.150278,AsDB,152027608.150278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007115,IBRD,Rural Development (PRONADER),South America,0,Ecuador,ECU,NA,1991,Rural,Water +,1,214168892.981705,159628988.557792,IBRD,159628988.557792,GOV,49218938.1386526,COM,3800690.20375696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001727,IBRD,Health Population and Rural Water Project (02),Western Africa,0,Mali,MLI,NA,1991,Rural,Water +,1,116681189.255339,50549179.7099676,IBRD,50549179.7099676,OTHER_MULTI_BI_LATERAL,38006902.0375696,NA,23374244.7531053,COM,5320966.28525974,GOV,3230586.67319342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P004938,IBRD,Sahara Regional Development Project,Northern Africa,0,Algeria,DZA,NA,1991,Rural,Water +,1,146136538.334455,108319670.807073,IBRD,108319670.807073,GOV,32875970.2624977,COM,4940897.26488405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MA-EAA-003,AfDB,Maroc - Barrage El Hachef,Northern Africa,0,Morocco,MAR,NA,1991,Urban,Water,1,224194670.845705,114398301.254911,AfDB,114398301.254911,GOV,96796562.630008,NA,12999806.9607854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001396,IBRD,Lesotho Highlands Water Project - Phase 1A,Southern Africa,0,Lesotho,LSO,NA,1991,Both,Water +,1,4588953352.01615,1397133718.90106,Private,1397133718.90106,GOV,1558663052.56073,OTHER_MULTI_BI_LATERAL,1008703180.0771,IBRD,209037961.206633,NA,146896676.375206,NA,95017255.093924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-NG-EA0-004,AfDB,Nigeria - Plateau State Water Supply Project,Western Africa,0,Nigeria,NGA,MULTI,1991,Urban,Water,1,276687891.353356,244396370.862765,AfDB,244396370.862765,GOV,32291520.4905909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Divestiture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150-PHI,AsDB,MANILA SOUTH WATER DISTRIBUTION PROJECT,South-eastern Asia,0,Philippines,PHL,Manila,1991,Urban,Water,1,118334489.493973,59670836.1989843,AsDB,59670836.1989843,GOV,20466716.7472312,NA,38196936.5477574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003922,IBRD,Sulawesi Irian Jaya Urban Development Project (SIJUDP),South-eastern Asia,0,Indonesia,IDN,MULTI,1991,Urban,Water & Sanitation +,2,320968287.707275,190034510.187848,IBRD,190034510.187848,GOV,127323121.825858,OTHER_MULTI_BI_LATERAL,1330241.57131494,Private,2280414.12225418,NA,NA,NA,NA,NA,NA,Non,Non,22900000.000000004,46300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,AsDB,REHABILITATION AND UPGRADING OF VIENTIANE WATER SUPPLY PROJECT,South-eastern Asia,0,Lao People's Democratic Republic,LAO,Vientiane,1991,Urban,Water,1,190034510.187848,190034510.187848,AsDB,190034510.187848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003564,IBRD,Beijing Environmental Project,Eastern Asia,0,China,CHN,Beijing,1991,Urban,Sanitation +,3,578655083.521997,237543137.73481,IBRD,237543137.73481,GOV,236022861.653307,Private,102048531.970874,OTHER_MULTI_BI_LATERAL,3040552.16300557,NA,NA,NA,NA,NA,NA,Non,NA,25300000,NA,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P010409,IBRD,Community Water Supply and Sanitation Project,Southern Asia,0,Sri Lanka,LKA,NA,1992,Rural,Water & Sanitation +,1,59576676.6836917,44820843.4493408,IBRD,44820843.4493408,GOV,10144635.3486162,COM,4611197.88573465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001361,IBRD,Mombasa and Coastal Water Supply Engineering and Rehabilitation,Eastern Africa,0,Kenya,KEN,Mombasa,1992,Urban,Water,3,89826134.8141109,79681499.4654947,IBRD,79681499.4654947,GOV,10144635.3486162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,48700000,1,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P001408,IBRD,Infrastructure Engineering Project,Southern Africa,0,Lesotho,LSO,MULTI,1992,Both,Water & Sanitation +,1,22687093.5978145,18075895.7120798,IBRD,18075895.7120798,GOV,4611197.88573465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003587,IBRD,Rural Water Supply and Sanitation Project,Eastern Asia,0,China,CHN,NA,1992,Rural,Water & Sanitation,1,348791008.076969,202892706.972325,IBRD,202892706.972325,GOV,77283676.5649127,COM,68614624.5397316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001781,IBRD,Agricultural Services Rehabilitation and Development Project (ASRDP),Eastern Africa,0,Mozambique,MOZ,NA,1992,Rural,Water +,1,74885853.6643307,64556770.4002851,IBRD,64556770.4002851,GOV,6271229.12459912,COM,2766718.73144079,OTHER_MULTI_BI_LATERAL,1291135.4080057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,AsDB,REHABILITATION AND UPGRADING OF WATER SUPPLY SECTOR PROJECT,South-eastern Asia,0,Malaysia,MYS,MULTI,1992,Both,Water,1,383651664.093123,193670311.200855,AsDB,193670311.200855,GOV,189981352.892268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P010408,IBRD,Bihar Plateau Development Project,Southern Asia,0,India,IND,NA,1992,Rural,Water +,1,243840144.197648,215804061.052382,IBRD,215804061.052382,GOV,28036083.1452667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007920,IBRD,Rural Water Supply and Sanitation Project (03),South America,0,Paraguay,PRY,NA,1992,Rural,Water & Sanitation,1,66954593.3008671,42423020.5487588,IBRD,42423020.5487588,COM,16600312.3886447,GOV,7931260.3634636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007087,IBRD,SOCIAL DEVELOPMENT II: HEALTH AND NUTRITION (FASBASE),South America,0,Ecuador,ECU,MULTI,1992,Both,Water & Sanitation +,1,188505769.568832,129113540.80057,IBRD,129113540.80057,GOV,58469989.1911153,OTHER_MULTI_BI_LATERAL,922239.57714693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P000097,IBRD,URBAN REHABILITATION AND MANAGEMENT PROJECT,Western Africa,0,Benin,BEN,MULTI,1992,Urban,Sanitation +,3,49468930.9181613,42127903.8840718,IBRD,42127903.8840718,GOV,3688958.30858772,NA,3227838.52001425,COM,424230.205487588,NA,NA,NA,NA,NA,NA,Service-O&M,NA,NA,NA,2,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
P002981,IBRD,Northern Reconstruction,Eastern Africa,0,Uganda,UGA,MULTI,1992,Both,Water & Sanitation +,1,181127852.951657,131326915.785723,IBRD,131326915.785723,OTHER_MULTI_BI_LATERAL,31171697.7075662,GOV,18629239.458368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P002109,IBRD,Multi - State Water Supply Project,Western Africa,0,Nigeria,NGA,MULTI,1992,Both,Water,3,236462227.580473,186292394.58368,IBRD,186292394.58368,GOV,50538728.8276517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,0,0,7,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1215,AsDB,SECOND RURAL INFRASTRUCTURE DEVELOPMENT PROJECT,Southern Asia,0,Bangladesh,BGD,NA,1992,Rural,Water & Sanitation +,1,192194727.87742,153829561.468108,AsDB,153829561.468108,GOV,38365166.4093123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001867,IBRD,Water Supply Project,Western Africa,0,Mauritania,MRT,MULTI,1992,Urban,Water,3,25453812.3292553,19367031.1200855,IBRD,19367031.1200855,GOV,4242302.05487588,OTHER_MULTI_BI_LATERAL,1844479.15429386,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,13800000,1,10,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P002148,IBRD,National Fadama Development Project,Western Africa,0,Nigeria,NGA,NA,1992,Rural,Water +,1,195330342.43972,124502342.914836,IBRD,124502342.914836,COM,53858791.3053807,GOV,16969208.2195035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MA-EAZ-001,AfDB,Morocco <U+0096> Fifth Drinking Water Supply Project,Northern Africa,0,Morocco,MAR,MULTI,1992,Urban,Water,1,266473504.853899,228678978.940541,AfDB,155862841.599083,GOV,110610663.254816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MA-EA0-002,AfDB,Morocco <U+0096> Fifth Drinking Water Supply Project,Northern Africa,0,Morocco,MAR,MULTI,1992,Urban,Water,1,17300775.4174982,10910398.9119358,AfDB,10910398.9119358,GOV,6390376.5055624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P008212,IBRD,Low Income Barrios Improvement Project,South America,0,Venezuela (Bolivarian Republic of),VEN,MULTI,1992,Urban,Water & Sanitation +,2,157702967.692125,73779166.1717544,GOV,83923801.5203706,IBRD,73779166.1717544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,AsDB,THIRD URBAN WATER SUPPLY PROJECT,Melanesia,0,Papua New Guinea,PNG,MULTI,1992,Urban,Water,1,38918510.1556004,20842614.4435206,AsDB,20842614.4435206,Private,12358010.3337689,GOV,5717885.37831096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-NG-EA0-007,AfDB,Nigeria - First Multi State Water Supply Project,Western Africa,0,Nigeria,NGA,MULTI,1992,Urban,Water,1,411555833.242379,348145633.851818,AfDB,309387740.57418,AfDB,38757893.2776386,GOV,63410199.3905603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006368,IBRD,Water Sector Modernization Project,South America,0,Brazil,BRA,MULTI,1992,Urban,Water & Sanitation,2,922239577.14693,461119788.573465,IBRD,461119788.573465,GOV,461119788.573465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,121700000,232000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,AsDB,CENTRAL JAVA AND D.I. YOGYAKARTA URBAN DEVELOPMENT(SECTOR)PROJ,South-eastern Asia,0,Indonesia,IDN,MULTI,1992,Urban,Water & Sanitation +,2,276671873.144079,276671873.144079,AsDB,276671873.144079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P004156,IBRD,Pusan and Taejon Sewerage Project,Eastern Asia,0,Republic of Korea,KOR,MULTI,1992,Urban,Sanitation,3,501882777.883359,73779166.1717544,NA,225210904.73928,GOV,128560197.054282,IBRD,73779166.1717544,NA,74332509.9180425,NA,NA,NA,NA,NA,NA,Non,NA,272100000,NA,2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P000310,IBRD,Ouagadougou Water Supply Engineering Credit Project,Western Africa,0,Burkina Faso,BFA,Ouagadougou,1993,Urban,Water,3,11734962.6189789,7614288.72223825,IBRD,7614288.72223825,OTHER_MULTI_BI_LATERAL,4120673.8967407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Divestiture,NA,6550000,1,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P005435,IBRD,Water Supply Project (05),Northern Africa,0,Morocco,MAR,MULTI,1993,Both,Water & Sanitation +,1,633508821.690222,286655575.42544,GOV,196359069.166426,IBRD,286655575.42544,OTHER_MULTI_BI_LATERAL,150494177.098356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P005721,IBRD,Agricultural Sector Investment Loan,Northern Africa,0,Tunisia,TUN,NA,1993,Rural,Water +,1,378027040.092299,214991681.56908,IBRD,214991681.56908,GOV,163035358.523219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007392,IBRD,Nutrition and Health Project,Central America,0,Honduras,HND,NA,1993,Rural,Sanitation +,1,97158324.09576,44789933.660225,IBRD,44789933.660225,NA,25118194.7966542,GOV,20119638.2001731,OTHER_MULTI_BI_LATERAL,5374792.039227,COM,1755765.39948082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003509,IBRD,Changchun Water Supply and Environmental Project,Eastern Asia,0,China,CHN,Changchun,1993,Urban,Water & Sanitation,2,477102373.348716,214991681.56908,GOV,262110691.779637,IBRD,214991681.56908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,36500000,150800000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,AsDB,HO CHI MINH CITY WATER SUPPLY & SANITATION REHABILITATION PROJ,South-eastern Asia,0,Vietnam,VNM,Ho Chi Minh,1993,Urban,Water & Sanitation,2,145119385.059129,116453827.516585,AsDB,116453827.516585,GOV,28665557.542544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,12200000,31300000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001796,IBRD,Rural Rehabilitation Project,Eastern Africa,0,Mozambique,MOZ,NA,1993,Rural,Water +,1,41242570.9143352,35831946.92818,IBRD,35831946.92818,GOV,3583194.692818,COM,1917009.16065763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P004169,IBRD,Kwangju and Seoul Sewerage Project,Eastern Asia,0,Republic of Korea,KOR,MULTI,1993,Urban,Sanitation,3,950800711.739256,19707570.810499,GOV,529596175.5985,Private,224128828.035766,IBRD,19707570.810499,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,530700000,NA,2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P002175,IBRD,Lagos Drainage and Sanitation Project,Western Africa,0,Nigeria,NGA,Lagos,1993,Urban,Sanitation,3,153719052.321892,112870632.823767,IBRD,112870632.823767,GOV,37265224.8053072,OTHER_MULTI_BI_LATERAL,3583194.692818,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,85800000,NA,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
P010418,IBRD,Karnataka Rural Water Supply and Environmental Sanitation Project,Southern Asia,0,India,IND,NA,1993,Rural,Water & Sanitation,1,211050167.40698,139744593.019902,IBRD,139744593.019902,GOV,26873960.196135,COM,12541181.424863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001369,IBRD,Emergency Drought Recovery Project (EDRP),Eastern Africa,0,Kenya,KEN,NA,1993,Rural,Water +,1,52941701.5863859,48821027.6896452,IBRD,48821027.6896452,GOV,4120673.8967407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006524,IBRD,Minas Gerais Municipal Management and Environmental Infrastructure Project,South America,0,Brazil,BRA,MULTI,1993,Urban,Water & Sanitation +,2,593197881.39602,268739601.96135,GOV,324458279.43467,IBRD,268739601.96135,Private,3583194.692818,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,AsDB,NORTHERN PROVINCIAL TOWNS WATER SUPPLY & SANITATION PROJECT,South-eastern Asia,0,Lao People's Democratic Republic,LAO,MULTI,1993,Urban,Water & Sanitation,2,29203036.7464667,23290765.503317,AsDB,23290765.503317,GOV,5912271.2431497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,AsDB,KATHMANDU URBAN DEVELOPMENT PROJECT,Southern Asia,0,Nepal,NPL,Kathmandu,1993,Urban,Water & Sanitation +,1,28665557.542544,21499168.156908,AsDB,21499168.156908,GOV,7166389.385636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,AsDB,EASTERN ISLANDS URBAN DEVELOPMENT SECTOR PROJECT,South-eastern Asia,0,Indonesia,IDN,MULTI,1993,Urban,Water & Sanitation +,2,254406823.190078,152285774.444765,AsDB,152285774.444765,GOV,102121048.745313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-BF-EA0-003,AfDB,Burkina Faso - Projet d'Hydraulique Rurale,Western Africa,0,Burkina Faso,BFA,NA,1993,Rural,Water & Sanitation +,1,23665712.0735057,21314150.8315295,AfDB,21314150.8315295,GOV,2351561.24197626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003999,IBRD,Groundwater Development Project,South-eastern Asia,0,Indonesia,IDN,NA,1993,Rural,Water & Sanitation +,1,152106614.710124,96746256.706086,IBRD,96746256.706086,GOV,55360358.0040381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,AsDB,URBAN WATER SUPPLY AND SANITATION PROJECT,Southern Asia,0,Pakistan,PAK,MULTI,1993,Urban,Water & Sanitation,2,171706689.679838,128995008.941448,AsDB,128995008.941448,GOV,42711680.7383905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P010413,IBRD,2nd Karachi Water Supply,Southern Asia,0,Pakistan,PAK,Karachi,1993,Urban,Water & Sanitation,2,594451999.538506,223949668.301125,IBRD,223949668.301125,AsDB,146731822.670897,GOV,122724418.229016,OTHER_MULTI_BI_LATERAL,101046090.337468,NA,NA,NA,NA,NA,NA,Non,Non,7100000,105100000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,AsDB,MUNICIPAL WATER SUPPLY,South-eastern Asia,0,Philippines,PHL,MULTI,1993,Urban,Water,1,128995008.941448,77397005.3648688,AsDB,77397005.3648688,GOV,51598003.5765792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003580,IBRD,SOUTHERN JIANGSU ENVIRONMENTAL PROTECTION PROJECT,Eastern Asia,0,China,CHN,MULTI,1993,Urban,Sanitation +,3,1053459239.68849,447899336.60225,Private,505230451.687338,IBRD,447899336.60225,GOV,100329451.398904,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,59500000,NA,0,4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
